id,title,context,question,answers
5727dd9c4b864d1900163f499,etica2,Herramientas y enfoques para abordar los cuestionamientos éticos,"¿Qué tácticas se pueden aplicar para enfrentar los dilemas éticos, según se analiza en el contexto?","{'answer_start': [1], 'text': ['Herramientas y enfoques']}"
5727dd9c4b864d1900163f545,etica2,"Destaca la importancia de los valores, principios y normas éticas en el trabajo de los profesionales de TI",¿Cuáles son los elementos resaltados como fundamentales en el ámbito de la tecnología de la información?,"{'answer_start': [30], 'text': ['valores, principios y normas éticas en el trabajo de los profesionales de TI']}"
5727dd9c4b864d1900163f62,etica1,"Tema central: Coloca en el centro del mapa mental el tema ""Estudiantes universitarios"" y dibuja un círculo o una imagen representativa.",¿Qué representa el círculo central del mapa mental?,"{'answer_start': [1], 'text': ['tema central']}"
5727dd9c4b864d1900163f32,etica1,"Ramificaciones secundarias: A partir de cada rama principal, traza ramificaciones secundarias que representen subtemas o aspectos específicos de cada área.
Detalles y conexiones: En cada rama y ramificación, agrega detalles adicionales, palabras clave o ideas relacionadas. Puedes utilizar colores, íconos o líneas para resaltar conexiones y relaciones entre diferentes elementos del mapa mental.",¿Cuál herramienta se aconseja para resaltar las conexiones y relaciones en el mapa mental?,"{'answer_start': [290], 'text': ['Colores, íconos o líneas']}"
5727dd9c4b864d1900163f1368,qualityLab3,"Tanto si encuentra una herramienta que permita aplicar la técnica o si no la encuentra, se debe explicar mediante un ejemplo como se aplica la técnica. El objetivo de esta explicación es que los alumnos puedan entender como se desarrolla la técnica manualmente, para esto se explicara con un ejemplo la técnica y se propondrá otro para que lo desarrollen los alumnos en clase.",¿Cuál es la respuesta ante la disponibilidad o no de una herramienta para aplicar la técnica?,"{'answer_start': [88], 'text': ['se debe explicar mediante un ejemplo como se aplica la técnica']}"
5727dd9c4b864d1900163f1110,hvpin1,"La tarea podrá ser realizará en computador en el formato IEEE, utilizando la plantilla facilitada en Latex en Overleaf.",¿Qué formato se requiere para completar la tarea de manera adecuada?,"{'answer_start': [43], 'text': ['En el formato IEEE, utilizando la plantilla facilitada en Latex en Overleaf']}"
5727dd9c4b864d1900163f709,etica 3,"Recuerda que el mapa mental es una herramienta visual para organizar ideas y conceptos. No hay una estructura fija, por lo que puedes adaptarla a tu propio estilo y preferencias.",¿Cuál es la recomendación principal en términos de estructura para un mapa mental según las instrucciones proporcionadas?,"{'answer_start': [88], 'text': ['No hay una estructura fija']}"
5727dd9c4b864d1900163f251,etica1,"1. Tema central: Coloca en el centro del mapa mental el tema ""Estudiantes universitarios"" y dibuja un círculo o una imagen representativa.
2. Ramas principales
3. Ramificaciones secundarias
4. Detalles y conexiones
5. Expansión y personalización",¿Cuántas secciones específicas se enumeran dentro del tema principal?,"{'answer_start': [215], 'text': ['5']}"
5727dd9c4b864d1900163f447,etica2,Explica la importancia de la ética y la moral en el ejercicio de la profesión de TI y cómo pueden surgir dilemas éticos en este contexto.,"¿Qué papel desempeñan la ética y la moral en el contexto de la profesión de TI, como se menciona en el texto?","{'answer_start': [90], 'text': ['pueden surgir dilemas éticos en este contexto']}"
5727dd9c4b864d1900163f1088,hvpin1,Objetivo: Aplicar visión por computador a un escenario de clasificación de números a través de librerías de visión por computador.,¿Cuál es el propósito principal de la tarea asignada?,"{'answer_start': [10], 'text': ['Aplicar visión por computador a un escenario de clasificación de números a través de librerías de visión por computador']}"
5727dd9c4b864d1900163f253,etica1,"1. Tema central: Coloca en el centro del mapa mental el tema ""Estudiantes universitarios"" y dibuja un círculo o una imagen representativa.
2. Ramas principales
3. Ramificaciones secundarias
4. Detalles y conexiones
5. Expansión y personalización",¿Cuántos componentes se identifican dentro del tema principal?,"{'answer_start': [215], 'text': ['5']}"
5727dd9c4b864d1900163f1348,qualityLab3,"La aplicación debe permitir la ejecución de diversas técnicas de pruebas, entre las principales: Particiones de equivalencia Análisis de valores límite. Pruebas de tablas de decisión. Pruebas de transición de estado. Prueba y cobertura de sentencia. Prueba y cobertura de decisión.",¿Cuáles son las técnicas de prueba principales que la aplicación debe ejecutar?,"{'answer_start': [97], 'text': ['Particiones de equivalencia Análisis de valores límite. Pruebas de tablas de decisión. Pruebas de transición de estado. Prueba y cobertura de sentencia. Prueba y cobertura de decisión']}"
5727dd9c4b864d1900163f536,etica2,"Cuestionamientos éticos en el ámbito profesional de TI:
Identifica y analiza los principales cuestionamientos éticos que pueden surgir en el ejercicio de la profesión de TI.",¿Qué actividad se espera realizar en la sección de Cuestionamientos Éticos?,"{'answer_start': [56], 'text': ['Identifica y analiza los principales cuestionamientos éticos']}"
5727dd9c4b864d1900163f508,etica2,"Herramientas y enfoques para abordar los cuestionamientos éticos:

Presenta diferentes herramientas y enfoques que los profesionales de TI pueden utilizar para abordar los cuestionamientos éticos.
Ejemplos de herramientas pueden incluir códigos de ética profesional, comités de ética, evaluaciones de impacto ético, entre otros.",¿Dónde se encuentran los comités de ética mencionados como parte de las estrategias de resolución de dilemas éticos?,"{'answer_start': [1], 'text': ['Herramientas y enfoques para abordar los cuestionamientos éticos']}"
5727dd9c4b864d1900163f1176,hvpin1,"No olvidar que, el tamaño del archivo en el EVA es máximo 2MB sugerido en bytes para evitar inconvenientes al momento de su entrega en EVA-UNL.",¿Cuál es la restricción de tamaño para los archivos que se pueden enviar?,"{'answer_start': [58], 'text': ['2MB']}"
5727dd9c4b864d1900163f142,etica1,"Ramificaciones secundarias: A partir de cada rama principal, traza ramificaciones secundarias que representen subtemas o aspectos específicos de cada área.",¿Cuáles son las opciones para ampliar las ramificaciones secundarias del mapa mental según las indicaciones?,"{'answer_start': [110], 'text': ['subtemas o aspectos específicos']}"
5727dd9c4b864d1900163f173,etica1,"Recuerda que el mapa mental es una herramienta visual para organizar ideas y conceptos. No hay una estructura fija, por lo que puedes adaptarla a tu propio estilo y preferencias.",¿Cuál es la meta principal al utilizar un mapa mental?,"{'answer_start': [59], 'text': ['Organizar ideas y conceptos']}"
5727dd9c4b864d1900163f93,etica1,"Recuerda que el mapa mental es una herramienta visual para organizar ideas y conceptos. No hay una estructura fija, por lo que puedes adaptarla a tu propio estilo y preferencias.",¿Cuál es el propósito principal de un mapa mental según el contexto dado?,"{'answer_start': [31], 'text': ['una  herramienta visual para organizar ideas y conceptos']}"
5727dd9c4b864d1900163f372,etica2,"Impacto de los cuestionamientos éticos en la sociedad y los individuos:
Examina cómo los cuestionamientos éticos en el ámbito profesional de TI pueden afectar a la sociedad en general y a los individuos.","¿A quiénes puede afectar negativamente la falta de ética profesional en TI, como se discute en la sección de impacto ético?","{'answer_start': [159], 'text': ['a la sociedad en general y a los individuos']}"
5727dd9c4b864d1900163f98,etica1,"Detalles y conexiones: En cada rama y ramificación, agrega detalles adicionales, palabras clave o ideas relacionadas. Puedes utilizar colores, íconos o líneas para resaltar conexiones y relaciones entre diferentes elementos del mapa mental.",¿Qué elementos pueden ser incorporados en las ramas y subramas del mapa mental?,"{'answer_start': [59], 'text': ['detalles adicionales, palabras clave o ideas relacionadas']}"
5727dd9c4b864d1900163f216,etica1,"Detalles y conexiones: En cada rama y ramificación, agrega detalles adicionales, palabras clave o ideas relacionadas. Puedes utilizar colores, íconos o líneas para resaltar conexiones y relaciones entre diferentes elementos del mapa mental.",¿Cómo se pueden destacar las relaciones entre elementos en el mapa mental?,"{'answer_start': [124], 'text': ['utilizar colores, íconos o líneas']}"
5727dd9c4b864d1900163f572,etica2,Examina cómo los cuestionamientos éticos en el ámbito profesional de TI pueden afectar a la sociedad en general y a los individuos.,¿Cuáles son las incógnitas que podrían presentarse en el contexto profesional de TI?,"{'answer_start': [17], 'text': ['cuestionamientos éticos']}"
5727dd9c4b864d1900163f702,etica 3,"Recuerda que el mapa mental es una herramienta visual para organizar ideas y conceptos. No hay una estructura fija, por lo que puedes adaptarla a tu propio estilo y preferencias.",¿Qué formato se recomienda seguir al crear un mapa mental según las instrucciones?,"{'answer_start': [88], 'text': ['No hay una estructura fija']}"
5727dd9c4b864d1900163f1141,hvpin1,Realice el análisis y revisión de dos librerías aplicadas a un ejemplo de visión por computación.,¿Qué tipo de análisis se necesita para examinar adecuadamente el ejemplo de visión por computación en el marco de la tarea dada?,"{'answer_start': [11], 'text': ['Análisis y revisión de dos librerías aplicadas a un ejemplo de visión por computación']}"
5727dd9c4b864d1900163f794,TIC,Proporcionar el formato de forma general de los trabajos de titulación mediante medidas y normas para obtener un documento estructurado.,¿Cuál es la función principal de la guía con respecto al formato de los documentos académicos?,"{'answer_start': [0], 'text': ['El formato de forma general de los trabajos de titulación mediante medidas y normas para obtener un documento estructurado']}"
5727dd9c4b864d1900163f96,etica1,"Detalles y conexiones: En cada rama y ramificación, agrega detalles adicionales, palabras clave o ideas relacionadas. Puedes utilizar colores, íconos o líneas para resaltar conexiones y relaciones entre diferentes elementos del mapa mental.",¿Qué tipo de información puede incluirse en cada rama y ramificación del mapa mental?,"{'answer_start': [59], 'text': ['detalles adicionales, palabras clave o ideas relacionadas']}"
5727dd9c4b864d1900163f560,etica2,Reflexiona sobre las posibles consecuencias negativas de la falta de ética y moral en el trabajo de los profesionales de TI.,¿Qué se contempla al reflexionar sobre la labor de los profesionales de TI?,"{'answer_start': [11], 'text': ['sobre las posibles consecuencias negativas de la falta de ética y moral en el trabajo de los profesionales de TI.']}"
5727dd9c4b864d1900163f254,etica1,"1. Tema central: Coloca en el centro del mapa mental el tema ""Estudiantes universitarios"" y dibuja un círculo o una imagen representativa.
2. Ramas principales
3. Ramificaciones secundarias
4. Detalles y conexiones
5. Expansión y personalización",¿Cuántas divisiones se describen en relación con el tema principal?,"{'answer_start': [215], 'text': ['5']}"
5727dd9c4b864d1900163f342,etica2,"Destaca la importancia de los valores, principios y normas éticas en el trabajo de los profesionales de TI.","¿Qué se menciona como significativo sobre los valores, principios y normas éticas en la función de los profesionales de TI?","{'answer_start': [1], 'text': ['Destaca la importancia']}"
5727dd9c4b864d1900163f673,etica2,"Detalles y conexiones: En cada rama y ramificación, agrega detalles adicionales, palabras clave o ideas relacionadas. Puedes utilizar colores, íconos o líneas para resaltar conexiones y relaciones entre diferentes elementos del mapa mental.",¿Qué métodos se pueden emplear para destacar las interrelaciones entre los elementos del mapa mental de manera clara y efectiva?,"{'answer_start': [118], 'text': ['Puedes utilizar colores, íconos o líneas']}"
5727dd9c4b864d1900163f268,etica2,"A.A.Ensayo Cuestionamientos de la Ética y Moral profesional.
1. Introducción:
2. Definición de ética y moral profesional:
3. Cuestionamientos éticos en el ámbito profesional de TI:
4. Impacto de los cuestionamientos éticos en la sociedad y los individuos:
5. Herramientas y enfoques para abordar los cuestionamientos éticos:
6. Reflexiones y conclusiones:",¿Qué tema específico se aborda en el ensayo?,"{'answer_start': [11], 'text': ['Cuestionamiento de la ética y Moral profesional.']}"
5727dd9c4b864d1900163f250,etica1,"1. Tema central: Coloca en el centro del mapa mental el tema ""Estudiantes universitarios"" y dibuja un círculo o una imagen representativa.
2. Ramas principales
3. Ramificaciones secundarias
4. Detalles y conexiones
5. Expansión y personalización",¿Cuál es el número total de secciones que componen el tema?,"{'answer_start': [215], 'text': ['5']}"
5727dd9c4b864d1900163f664,etica2,"Detalles y conexiones: En cada rama y ramificación, agrega detalles adicionales, palabras clave o ideas relacionadas. Puedes utilizar colores, íconos o líneas para resaltar conexiones y relaciones entre diferentes elementos del mapa mental.",¿Qué ideas relacionadas se pueden explorar y agregar en cada rama del mapa mental?,"{'answer_start': [81], 'text': ['palabras clave, ideas relacionadas']}"
5727dd9c4b864d1900163f645,etica2,"Ramificaciones secundarias: A partir de cada rama principal, traza ramificaciones secundarias que representen subtemas o aspectos específicos de cada área.",¿Cuál es el propósito de las ramificaciones secundarias en el mapa mental?,"{'answer_start': [110], 'text': ['Subtemas o aspectos específicos de cada área']}"
5727dd9c4b864d1900163f907,TIC,Bibliografía: Debe citarse en orden alfabético. Contiene las referencias bibliográficas de los documentos utilizados en la investigación.,¿Cómo se garantiza la precisión y consistencia de la información proporcionada en la sección de bibliografía?,"{'answer_start': [14], 'text': ['Debe citarse en orden alfabético. Contiene las referencias bibliográficas de los documentos utilizados en la investigación']}"
5727dd9c4b864d1900163f275,etica2,"A.A.Ensayo Cuestionamientos de la Ética y Moral profesional.
1. Introducción:
2. Definición de ética y moral profesional:
3. Cuestionamientos éticos en el ámbito profesional de TI:
4. Impacto de los cuestionamientos éticos en la sociedad y los individuos:
5. Herramientas y enfoques para abordar los cuestionamientos éticos:
6. Reflexiones y conclusiones:",¿Cuál es el total de divisiones que componen el tema principal?,"{'answer_start': [325], 'text': ['6']}"
5727dd9c4b864d1900163f1401,securityPractica3,Una vez iniciado sesión procedemos a dirigirnos a File Download Path Manipulation donde cómo podemos observar en la figura 2 almacenan algunos archivos que a su vez podemos obtener su link address para así mediante la url realizar lo que es path traversal .,¿Qué se tiene en la sección File Download Path Manipulation?,"{'answer_start': [125], 'text': ['almacenan algunos archivos que a su vez podemos obtener su link address para así mediante la url realizar lo que es path traversal']}"
5727dd9c4b864d1900163f1184,hvpin1,"No olvidar que, el tamaño del archivo en el EVA es máximo 2MB sugerido en bytes para evitar inconvenientes al momento de su entrega en EVA-UNL.",¿Cuál es la restricción de tamaño para los archivos que se suben al EVA?,"{'answer_start': [58], 'text': ['2MB']}"
5727dd9c4b864d1900163f394,etica2,"Presenta diferentes herramientas y enfoques que los profesionales de TI pueden utilizar para abordar los cuestionamientos éticos.
Ejemplos de herramientas pueden incluir códigos de ética profesional, comités de ética, evaluaciones de impacto ético, entre otros.","¿Qué herramientas específicas se recomiendan para afrontar dilemas éticos en el campo de la tecnología de la información, como se detalla en el pasaje?","{'answer_start': [170], 'text': ['códigos de ética profesional, comités de ética, evaluaciones de impacto ético, entre otros']}"
5727dd9c4b864d1900163f930,TIC,"La sección del resumen debe contener de forma muy breve la introducción, objetivos, metodología, resultados relevantes y conclusiones. Debe ser redactado en forma continua sin párrafos y su extensión es de una página como máximo, fluctuando entre 250 a 300 palabras.",¿Qué se espera encontrar en el resumen de un informe científico o técnico?,"{'answer_start': [35], 'text': ['De forma muy breve la introducción, objetivos, metodología, resultados relevantes y conclusiones']}"
5727dd9c4b864d1900163f19,etica1,"Ramas principales: A partir del centro, traza ramas principales que representen las áreas clave relacionadas con la experiencia de los estudiantes universitarios. Algunas ideas para las ramas principales:
Ramificaciones secundarias: A partir de cada rama principal, traza ramificaciones secundarias que representen subtemas o aspectos específicos de cada área.",¿Qué categorías principales se destacan en las ramas del mapa mental?,"{'answer_start': [116], 'text': ['Experiencia de estudiantes universitarios']}"
5727dd9c4b864d1900163f596,etica2,Reflexiona sobre la importancia de abordar los cuestionamientos éticos y morales en la profesión de TI y presenta posibles soluciones o enfoques para promover una ética sólida en esta área.,¿Cuál es el objetivo central al reflexionar sobre los cuestionamientos éticos y morales en el contexto de la profesión de TI?,"{'answer_start': [150], 'text': ['promover una ética sólida en esta área.']}"
5727dd9c4b864d1900163f822,TIC,Resumen: Debe tener palabras clave. Entre 250 a 300 palabras.,¿Cómo debe estructurarse el resumen para cumplir con los estándares de presentación?,"{'answer_start': [9], 'text': ['Debe tener palabras clave. Entre 250 a 300 palabras']}"
5727dd9c4b864d1900163f286,etica2,"1. Introducción:
○ Presenta el tema de los cuestionamientos éticos y morales en el ámbito
profesional, con un enfoque específico en el campo de TI.",¿Cuál es el enfoque particular del ensayo dentro del ámbito de la ética y la moral?,"{'answer_start': [107], 'text': ['un enfoque específico en el campo de TI.']}"
5727dd9c4b864d1900163f1366,qualityLab3,"Tanto si encuentra una herramienta que permita aplicar la técnica o si no la encuentra, se debe explicar mediante un ejemplo como se aplica la técnica. El objetivo de esta explicación es que los alumnos puedan entender como se desarrolla la técnica manualmente, para esto se explicara con un ejemplo la técnica y se propondrá otro para que lo desarrollen los alumnos en clase.",¿Qué acción debe realizarse si se tiene acceso o no a una herramienta para aplicar la técnica?,"{'answer_start': [88], 'text': ['se debe explicar mediante un ejemplo como se aplica la técnica']}"
5727dd9c4b864d1900163f555,etica2,Reflexiona sobre las posibles consecuencias negativas de la falta de ética y moral en el trabajo de los profesionales de TI.,¿Sobre que se reflexiona respecto a los profesionales de TI?,"{'answer_start': [11], 'text': ['sobre las posibles consecuencias negativas de la falta de ética y moral en el trabajo de los profesionales de TI.']}"
5727dd9c4b864d1900163f479,etica2,"Examina cómo los cuestionamientos éticos en el ámbito profesional de TI pueden afectar a la sociedad en general y a los individuos.
Reflexiona sobre las posibles consecuencias negativas de la falta de ética y moral en el trabajo de los profesionales de TI.","¿Qué impacto pueden tener los dilemas éticos en el ámbito de TI en la vida de las personas, según se discute en el texto?","{'answer_start': [153], 'text': ['posibles consecuencias negativas de la falta de ética y moral en el trabajo de los profesionales de TI']}"
5727dd9c4b864d1900163f67,etica1,"Tema central: Coloca en el centro del mapa mental el tema ""Estudiantes universitarios"" y dibuja un círculo o una imagen representativa.",¿Qué elemento se coloca en el centro del mapa mental?,"{'answer_start': [1], 'text': ['tema central']}"
5727dd9c4b864d1900163f644,etica2,"Ramificaciones secundarias: A partir de cada rama principal, traza ramificaciones secundarias que representen subtemas o aspectos específicos de cada área.",¿Qué deben representar específicamente las ramificaciones secundarias?,"{'answer_start': [110], 'text': ['Subtemas o aspectos específicos de cada área']}"
5727dd9c4b864d1900163f1297,etica21,"Reflexión sobre teorías éticas: En esta sección, podemos profundizar en las teorías éticas y su aplicación en el contexto profesional.",¿Qué aspectos se sugiere explorar en la sección de reflexión sobre teorías éticas?,"{'answer_start': [72], 'text': ['Las teorías éticas y su aplicación en el contexto profesional']}"
5727dd9c4b864d1900163f682,etica 3,"Expansión y personalización: Si lo deseas, puedes expandir aún más el mapa mental agregando subramas o detalles adicionales a medida que exploras cada tema en más profundidad. Personaliza el mapa mental de acuerdo con tus propias experiencias y necesidades como estudiante universitario.",¿De qué manera se puede profundizar y ajustar el mapa mental para una exploración más exhaustiva de cada tema?,"{'answer_start': [82], 'text': ['agregando subramas o detalles adicionales']}"
5727dd9c4b864d1900163f745,ia,"Ya en la década de 1940, los matemáticos Norbert Wiener y John von Neumann, estaban trabajando en la teoría de los sistemas y la computación que sentaron las bases para la I.A. que posteriormente McCarthy definiría como ""la ciencia y la ingeniería de hacer máquinas inteligentes, especialmente programas de computadora inteligentes"".",¿Quiénes fueron los principales impulsores detrás de la teoría de los sistemas y la computación en la década de 1940?,"{'answer_start': [25], 'text': ['los matemáticos Norbert Wiener y John von Neumann']}"
5727dd9c4b864d1900163f667,etica2,"Detalles y conexiones: En cada rama y ramificación, agrega detalles adicionales, palabras clave o ideas relacionadas. Puedes utilizar colores, íconos o líneas para resaltar conexiones y relaciones entre diferentes elementos del mapa mental.",¿Qué estrategias visuales pueden emplearse para resaltar las interconexiones dentro del mapa mental?,"{'answer_start': [118], 'text': ['Puedes utilizar colores, íconos o líneas']}"
5727dd9c4b864d1900163f669,etica2,"Detalles y conexiones: En cada rama y ramificación, agrega detalles adicionales, palabras clave o ideas relacionadas. Puedes utilizar colores, íconos o líneas para resaltar conexiones y relaciones entre diferentes elementos del mapa mental.",¿Qué recursos gráficos pueden utilizarse para visualizar mejor las conexiones entre los conceptos del mapa mental?,"{'answer_start': [118], 'text': ['Puedes utilizar colores, íconos o líneas']}"
5727dd9c4b864d1900163f725,etica 3,"Expansión y personalización: Si lo deseas, puedes expandir aún más el mapa mental agregando subramas o detalles adicionales a medida que exploras cada tema en más profundidad. Personaliza el mapa mental de acuerdo con tus propias experiencias y necesidades como estudiante universitario.",¿De qué manera se pueden reflejar las experiencias personales en el diseño del mapa mental sugerido?,"{'answer_start': [176], 'text': ['Personaliza el mapa mental de acuerdo con tus propias experiencias y necesidades']}"
5727dd9c4b864d1900163f1230,hvpin1,"No olvidar que, el tamaño del archivo en el EVA es máximo 2MB sugerido en bytes para evitar inconvenientes al momento de su entrega en EVA-UNL.",¿Cuál es el tamaño máximo del archivo para la entrega en EVA-UNL?,"{'answer_start': [16], 'text': ['el tamaño del archivo en el EVA es máximo 2MB sugerido en bytes para evitar inconvenientes']}"
5727dd9c4b864d1900163f1288,etica21,"Experiencias personales: Como parte de la discusión, los animo a compartir sus propias experiencias relacionadas con los cuestionamientos de la moral y la ética profesional.",¿Cuál es el propósito de fomentar la participación en la sección de experiencias personales?,"{'answer_start': [63], 'text': ['a compartir sus propias experiencias relacionadas con los cuestionamientos de la moral y la ética profesional.']}"
5727dd9c4b864d1900163f951,TIC,"Los resultados se presentan en pretérito o participio pasado, reflejando el orden cronológico de la recopilación de datos, ya que esta parte del trabajo de titulación(TT) se elabora después de realizar la investigación.",¿Cómo se organizan los resultados en el informe del trabajo de titulación o integración curricular?,"{'answer_start': [24], 'text': ['En pretérito o participio pasado, reflejando el orden cronológico de la recopilación de datos']}"
5727dd9c4b864d1900163f843,TIC,"Marco teórico: Contiene los antecedentes, las bases teóricas y los estudios empíricos. Se desarrolla de lo general a lo particular.",¿Cuáles son los objetivos principales del marco teórico en un trabajo de titulación?,"{'answer_start': [15], 'text': ['Contiene los antecedentes, las bases teóricas y los estudios empíricos. Se desarrolla de lo general a lo particular']}"
5727dd9c4b864d1900163f793,TIC,Proporcionar el formato de forma general de los trabajos de titulación mediante medidas y normas para obtener un documento estructurado.,¿Qué ofrece la guía en relación con la organización y presentación de los trabajos de titulación?,"{'answer_start': [0], 'text': ['El formato de forma general de los trabajos de titulación mediante medidas y normas para obtener un documento estructurado']}"
5727dd9c4b864d1900163f1237,hvpin1,"No olvidar que, el tamaño del archivo en el EVA es máximo 2MB sugerido en bytes para evitar inconvenientes al momento de su entrega en EVA-UNL.",¿Cuál es la restricción de tamaño que se debe tener en cuenta al enviar archivos al EVA-UNL?,"{'answer_start': [16], 'text': ['el tamaño del archivo en el EVA es máximo 2MB sugerido en bytes para evitar inconvenientes']}"
5727dd9c4b864d1900163f1339,ia,"Ya en la década de 1940, los matemáticos Norbert Wiener y John von Neumann, estaban trabajando en la teoría de los sistemas y la computación que sentaron las bases para la I.A. que posteriormente McCarthy definiría como ""la ciencia y la ingeniería de hacer máquinas inteligentes, especialmente programas de computadora inteligentes"".Otra influencia y fuente de inspiración para esta tecnología se encuentra en la ciencia ficción. Los robots y las máquinas inteligentes aparecieron por primera vez en la literatura y el cine en la década de 1920, y estos conceptos se han convertido en elementos básicos de la cultura popular.Algunas tecnologías con inteligencia existen desde hace más de 50 años, pero los avances en la potencia informática, la disponibilidad de enormes cantidades de datos y los nuevos algoritmos han permitido que se den grandes avances en este campo en los últimos años.En la actualidad, la inteligencia artificial se ha convertido en una de las tecnologías más disruptivas y que más atención despierta. El ritmo al que se suceden los modelos, cada vez más potentes, se está acelerando y tanto las posibilidades como los potenciales peligros de su uso están generando debate tanto entre la comunidad científica como en las instancias políticas.",¿En la actualidad en que se ha convertido la Inteligencia artificial?,"{'answer_start': [935], 'text': ['se ha convertido en una de las tecnologías más disruptivas y que más atención despierta']}"
5727dd9c4b864d1900163f920,TIC,"Anexos: Deben ser numerados y poseer identificación respectiva. Debe estar referenciado en el cuerpo de la tesis con un número (si no, no tiene validez).",¿Qué criterios se utilizan para determinar qué información debe incluirse en los anexos y qué debe permanecer en el cuerpo principal del trabajo?,"{'answer_start': [8], 'text': ['Deben ser numerados y poseer identificación respectiva. Debe estar referenciado en el cuerpo de la tesis con un número (si no, no tiene validez)']}"
5727dd9c4b864d1900163f747,ia,"Ya en la década de 1940, los matemáticos Norbert Wiener y John von Neumann, estaban trabajando en la teoría de los sistemas y la computación que sentaron las bases para la I.A. que posteriormente McCarthy definiría como ""la ciencia y la ingeniería de hacer máquinas inteligentes, especialmente programas de computadora inteligentes"".Otra influencia y fuente de inspiración para esta tecnología se encuentra en la ciencia ficción. Los robots y las máquinas inteligentes aparecieron por primera vez en la literatura y el cine en la década de 1920, y estos conceptos se han convertido en elementos básicos de la cultura popular.",¿En qué período histórico se introdujeron los robots y las máquinas inteligentes en la literatura y el cine?,"{'answer_start': [469], 'text': ['aparecieron por primera vez en la literatura y el cine en la década de 1920']}"
5727dd9c4b864d1900163f1324,etica21,¿Cómo se pueden reconciliar los valores personales con las demandas y expectativas de una profesión?,¿Cuál es otra de las preguntas planteadas en la sección de debate y discusión?,"{'answer_start': [0], 'text': ['¿Cómo se pueden reconciliar los valores personales con las demandas y expectativas de una profesión?']}"
